id,yield
19957,4584.45355
19958,7322.60914
19959,7340.46077
19960,6335.29639
19961,6770.23332
19962,3895.62684
19963,6795.88187
19964,2688.02883
19965,7761.15796
19966,5428.10602
19967,6060.64149
19968,8090.41713
19969,4999.15621
19970,6461.67087
19971,5902.33288
19972,4503.16186
19973,7357.3589
19974,6361.48951
19975,3436.49354
19976,7517.44077
19977,5402.48408
19978,5684.14351
19979,6102.76282
19980,5217.13976
19981,6638.65649
19982,6299.22636
19983,6443.2569
19984,3895.62684
19985,5360.87391
19986,3923.90628
19987,3764.31973
19988,4913.22292
19989,6702.78038
19990,8104.93497
19991,5569.13925
19992,6244.19576
19993,5781.85965
19994,5291.89688
19995,6663.00068
19996,6125.69538
19997,5535.05665
19998,6107.38247
19999,7738.88171
20000,7483.73632
20001,4560.22361
20002,7715.81088
20003,7536.09687
20004,5934.01088
20005,5605.221
20006,6443.2569
20007,6249.47082
20008,6020.87569
20009,6060.28382
20010,3502.08292
20011,6135.69998
20012,7667.83619
20013,7136.98445
20014,3948.98691
20015,4966.77945
20016,6772.93347
20017,5377.27086
20018,6591.78118
20019,6735.24371
20020,5674.02852
20021,7369.68559
20022,6335.29639
20023,4125.75712
20024,7564.77493
20025,7284.81478
20026,7243.22611
20027,4945.79443
20028,6135.69998
20029,5794.89185
20030,4303.94303
20031,7576.39253
20032,6493.63712
20033,7085.06308
20034,7270.31832
20035,5128.16351
20036,5767.17836
20037,7357.3589
20038,4503.16186
20039,4357.82292
20040,6155.89609
20041,6757.07366
20042,6880.7759
20043,5482.0813
20044,6422.92209
20045,5246.52146
20046,6198.06496
20047,7230.1325
20048,7706.88137
20049,8284.85461
20050,6274.93484
20051,5722.57676
20052,4999.15621
20053,4952.9856
20054,4493.64409
20055,5503.09583
20056,6500.09778
20057,5632.45917
20058,4830.95981
20059,3238.02815
20060,5852.8742
20061,3447.0821
20062,6320.96112
20063,7122.49056
20064,7163.9441
20065,3373.43684
20066,2946.92602
20067,4493.64409
20068,6226.28514
20069,8086.38881
20070,5556.37228
20071,5750.88107
20072,7935.09476
20073,5920.48718
20074,7765.25632
20075,2384.72892
20076,6564.9583
20077,5150.94289
20078,8621.81568
20079,6901.65894
20080,6779.98166
20081,4320.87416
20082,6836.39728
20083,4278.76321
20084,6482.70572
20085,7529.17505
20086,5336.97473
20087,3182.69865
20088,5750.88107
20089,8413.65966
20090,5837.21503
20091,6583.45789
20092,5323.30034
20093,5837.21503
20094,7835.76779
20095,4350.42467
20096,7198.42285
20097,4558.98072
20098,4580.393
20099,4393.52743
20100,5862.80545
20101,7502.24389
20102,5700.24324
20103,5424.12351
20104,7016.89385
20105,3948.98691
20106,5675.72149
20107,7903.51351
20108,5663.06579
20109,5234.74696
20110,5755.70016
20111,6663.00068
20112,6331.86722
20113,4546.78674
20114,6948.2288
20115,7502.24389
20116,6514.63899
20117,3182.69865
20118,6482.70572
20119,6422.92209
20120,5205.3203
20121,7428.83442
20122,7457.50606
20123,6543.97182
20124,2825.00374
20125,5333.87334
20126,6198.06496
20127,4282.70063
20128,7555.17159
20129,5482.0813
20130,6274.93484
20131,5718.40817
20132,6422.92209
20133,4789.59697
20134,6202.32702
20135,3496.35236
20136,6306.55062
20137,8166.59786
20138,5777.3754
20139,3712.99786
20140,4225.96131
20141,4016.3616
20142,7234.25525
20143,6226.28514
20144,4745.46028
20145,5403.69852
20146,4357.82292
20147,6986.80996
20148,5299.66133
20149,6475.89456
20150,5605.221
20151,4737.63925
20152,6376.66256
20153,7267.28344
20154,5596.22636
20155,6449.04157
20156,8157.23694
20157,3436.49354
20158,5492.81699
20159,7434.34904
20160,4975.88538
20161,6198.06496
20162,6202.32702
20163,5636.30874
20164,6598.85404
20165,5735.13303
20166,4042.84264
20167,4830.95981
20168,6449.04157
20169,6125.69538
20170,6608.90751
20171,6683.20061
20172,4694.60819
20173,3626.36653
20174,6515.30587
20175,5772.91016
20176,6409.14001
20177,3748.46547
20178,6157.05484
20179,5381.27266
20180,6361.48951
20181,7013.00281
20182,5996.07855
20183,6190.66597
20184,7085.06308
20185,7298.0026
20186,7085.06308
20187,5462.13394
20188,2379.90521
20189,5575.39447
20190,4489.22384
20191,3519.43131
20192,5718.40817
20193,7267.28344
20194,6125.69538
20195,4789.59697
20196,6315.23321
20197,5552.72387
20198,3723.52338
20199,3662.18313
20200,6846.00686
20201,7502.24389
20202,6274.93484
20203,4247.50893
20204,7303.58812
20205,5299.66133
20206,4476.81146
20207,6677.62443
20208,4418.44126
20209,6190.66597
20210,6361.48951
20211,6920.08427
20212,4768.59437
20213,6958.17479
20214,5811.21147
20215,7159.33666
20216,6887.46649
20217,7267.28344
20218,4245.28573
20219,6263.80788
20220,6198.06496
20221,6335.29639
20222,6779.98166
20223,7878.81768
20224,6392.35667
20225,6361.48951
20226,6226.28514
20227,6150.84205
20228,8175.45619
20229,6808.26361
20230,6079.08526
20231,4641.00151
20232,6276.41054
20233,5566.52275
20234,4870.62537
20235,7241.37053
20236,7411.17457
20237,3764.31973
20238,7945.18784
20239,5377.27086
20240,6696.23571
20241,5663.06579
20242,7548.34706
20243,3828.16556
20244,5192.88315
20245,5695.56442
20246,7103.50894
20247,7570.60862
20248,6503.27204
20249,6376.66256
20250,5524.14541
20251,7858.68558
20252,4112.89349
20253,3723.52338
20254,6663.00068
20255,5575.39447
20256,6202.32702
20257,5217.13976
20258,7298.0026
20259,6922.84679
20260,7479.93417
20261,7340.46077
20262,7576.39253
20263,6524.29532
20264,7380.6338
20265,4100.75917
20266,6475.89456
20267,7270.31832
20268,6292.96076
20269,6482.70572
20270,4387.74185
20271,7548.34706
20272,4975.88538
20273,6190.66597
20274,6125.69538
20275,5695.56442
20276,5566.52275
20277,6595.90158
20278,5882.96562
20279,6673.304
20280,7738.88171
20281,5628.71053
20282,5330.63134
20283,6226.28514
20284,5124.8549
20285,6717.44627
20286,5544.62172
20287,6628.76363
20288,4254.82514
20289,3998.05416
20290,6731.71221
20291,6960.10751
20292,5042.64034
20293,3837.51296
20294,4587.38557
20295,7406.90248
20296,3866.79896
20297,3662.18313
20298,3626.36653
20299,6320.96112
20300,7510.79057
20301,7241.37053
20302,6514.63899
20303,4913.22292
20304,7479.93417
20305,6244.19576
20306,6328.89332
20307,5453.99382
20308,7576.39253
20309,4975.88538
20310,4587.38557
20311,4234.86859
20312,4290.96488
20313,6852.97971
20314,6836.60081
20315,4920.13663
20316,8284.85461
20317,6327.00807
20318,6903.87339
20319,6770.23332
20320,5605.221
20321,5063.85109
20322,7172.43501
20323,5424.12351
20324,8247.52116
20325,7479.93417
20326,5750.88107
20327,5684.14351
20328,7532.82953
20329,6274.93484
20330,6347.56076
20331,4590.82334
20332,7317.95104
20333,6347.56076
20334,3866.79896
20335,5544.62172
20336,3631.90544
20337,7181.42522
20338,3447.0821
20339,5336.97473
20340,5632.45917
20341,5009.96222
20342,7117.95038
20343,7604.31584
20344,4830.95981
20345,5605.221
20346,7510.79057
20347,7267.28344
20348,6898.39095
20349,4493.64409
20350,4290.96488
20351,4125.75712
20352,6443.2569
20353,6422.92209
20354,5524.14541
20355,3519.43131
20356,7175.06898
20357,5217.13976
20358,7183.10038
20359,3447.0821
20360,5246.52146
20361,4999.15621
20362,4357.82292
20363,8086.38881
20364,5296.61109
20365,4745.46028
20366,5931.7528
20367,7230.1325
20368,4870.62537
20369,6060.28382
20370,4051.55129
20371,6735.24371
20372,6443.2569
20373,3519.43131
20374,6752.17704
20375,5221.35741
20376,7013.00281
20377,6235.45278
20378,4393.52743
20379,7317.95104
20380,7483.73632
20381,5367.61826
20382,5403.69852
20383,5892.161
20384,5632.45917
20385,6443.2569
20386,6335.29639
20387,7541.6674
20388,7243.22611
20389,7267.28344
20390,7357.3589
20391,6274.93484
20392,3471.19214
20393,7267.28344
20394,6683.20061
20395,4305.51182
20396,8318.79889
20397,5605.221
20398,6157.05484
20399,7270.31832
20400,6696.23571
20401,5695.56442
20402,7998.35059
20403,4503.16186
20404,6281.91711
20405,7071.83395
20406,6598.85404
20407,6109.85047
20408,6370.89887
20409,4356.94587
20410,7293.53617
20411,5377.27086
20412,6263.80788
20413,6327.00807
20414,6443.2569
20415,7184.01384
20416,6503.27204
20417,6770.23332
20418,6482.70572
20419,7660.88604
20420,7136.98445
20421,5462.13394
20422,7243.22611
20423,4968.60117
20424,7381.97333
20425,7548.34706
20426,6180.95142
20427,5575.39447
20428,7303.58812
20429,7440.71201
20430,6696.23571
20431,6696.23571
20432,6903.87339
20433,4667.72494
20434,5178.27031
20435,6394.07791
20436,7301.10622
20437,7369.68559
20438,6735.24371
20439,5356.87186
20440,7005.0386
20441,5639.4452
20442,7825.87492
20443,6244.19576
20444,6335.29639
20445,5336.97473
20446,6880.7759
20447,3680.56025
20448,5605.221
20449,5996.07855
20450,7713.4796
20451,7150.9817
20452,7532.82953
20453,4808.60902
20454,6451.10052
20455,6554.97686
20456,6960.10751
20457,7381.97333
20458,6898.39095
20459,3322.9462
20460,4667.72494
20461,6347.56076
20462,5291.89688
20463,7761.15796
20464,4667.72494
20465,8298.20697
20466,5313.37828
20467,5601.20531
20468,4745.46028
20469,4051.55129
20470,7903.51351
20471,8212.79289
20472,5852.8742
20473,4673.38052
20474,6115.94707
20475,7715.81088
20476,6467.65476
20477,7428.83442
20478,5750.88107
20479,3948.98691
20480,7243.22611
20481,6361.48951
20482,7425.75194
20483,8109.2305
20484,5649.03716
20485,4858.24073
20486,5329.2632
20487,3911.42225
20488,3269.27176
20489,7369.68559
20490,6595.90158
20491,4418.44126
20492,6707.59259
20493,8263.28974
20494,6919.34518
20495,4975.88538
20496,4016.3616
20497,7284.81478
20498,8064.73881
20499,6263.80788
20500,7369.68559
20501,6189.7798
20502,6301.03442
20503,4975.88538
20504,4789.59697
20505,5492.81699
20506,7222.00462
20507,7161.9619
20508,7198.42285
20509,7270.31832
20510,6249.47082
20511,6226.28514
20512,6281.91711
20513,5569.13925
20514,7660.88604
20515,5531.35174
20516,6528.79888
20517,5063.85109
20518,6842.76056
20519,5428.10602
20520,5246.52146
20521,6529.98232
20522,7399.87589
20523,6799.72918
20524,4100.75917
20525,6754.44894
20526,7184.01384
20527,6554.97686
20528,6244.19576
20529,6514.63899
20530,6645.56998
20531,7270.31832
20532,4705.62653
20533,7004.01554
20534,5791.45673
20535,5527.42503
20536,5566.52275
20537,7761.15796
20538,6960.10751
20539,5403.69852
20540,6102.76282
20541,7369.68559
20542,6281.91711
20543,4278.76321
20544,4357.82292
20545,3923.90628
20546,6671.07264
20547,5439.4215
20548,4546.78674
20549,4323.93099
20550,2605.69676
20551,7617.39589
20552,7198.42285
20553,5462.13394
20554,6677.62443
20555,7771.01027
20556,7541.6674
20557,4387.74185
20558,6347.56076
20559,5356.87186
20560,7222.00462
20561,6554.97686
20562,5665.2196
20563,5178.27031
20564,6226.28514
20565,6461.67087
20566,5643.36045
20567,6960.10751
20568,4913.22292
20569,5575.39447
20570,6898.39095
20571,6409.14001
20572,5781.85965
20573,4745.46028
20574,5794.89185
20575,7738.88171
20576,4968.60117
20577,7560.20565
20578,5728.74828
20579,5482.0813
20580,7284.81478
20581,4179.18592
20582,6842.76056
20583,4568.67217
20584,2384.72892
20585,5482.0813
20586,3519.43131
20587,7284.81478
20588,7369.68559
20589,7301.10622
20590,7380.6338
20591,7198.42285
20592,6325.26613
20593,7357.3589
20594,5711.85174
20595,3764.31973
20596,6493.63712
20597,5333.87334
20598,6903.87339
20599,4476.81146
20600,5429.68161
20601,7303.58812
20602,4079.91244
20603,3631.90544
20604,8671.71681
20605,7284.81478
20606,5739.68029
20607,7536.09687
20608,5954.51315
20609,7122.49056
20610,4340.82151
20611,7207.4203
20612,6979.32479
20613,5781.85965
20614,6237.20605
20615,4100.75917
20616,7215.40971
20617,6180.95142
20618,7234.25525
20619,4870.62537
20620,7778.34916
20621,6180.95142
20622,6093.31527
20623,5575.39447
20624,3626.36653
20625,3631.90544
20626,7588.36096
20627,6013.40759
20628,7502.24389
20629,2688.02883
20630,6795.88187
20631,4336.10096
20632,6202.32702
20633,6443.2569
20634,4278.76321
20635,5695.56442
20636,6529.98232
20637,5663.06579
20638,4200.97375
20639,4357.82292
20640,5807.00693
20641,5663.06579
20642,8173.5891
20643,4737.63925
20644,6731.71221
20645,4999.15621
20646,7267.28344
20647,7565.21124
20648,6412.47345
20649,7064.16978
20650,7998.35059
20651,5482.0813
20652,4975.88538
20653,5482.0813
20654,6451.10052
20655,7357.3589
20656,6687.25926
20657,7270.31832
20658,4870.62537
20659,5674.02852
20660,6822.97163
20661,5556.3746
20662,5605.221
20663,5777.3754
20664,7548.34706
20665,7284.81478
20666,2379.90521
20667,5462.13394
20668,3708.20502
20669,4278.76321
20670,6795.88187
20671,6979.32479
20672,6919.34518
20673,6202.32702
20674,4576.10071
20675,7588.36096
20676,7303.58812
20677,6443.2569
20678,6422.92209
20679,4975.88538
20680,4830.95981
20681,6595.90158
20682,7152.13259
20683,5954.51315
20684,6461.67087
20685,6779.98166
20686,5735.13303
20687,3049.26032
20688,6986.80996
20689,6226.28514
20690,6677.62443
20691,5356.87186
20692,6491.22353
20693,5367.61826
20694,7317.95104
20695,6578.23522
20696,6515.30587
20697,3911.42225
20698,6328.89332
20699,6318.70872
20700,7267.28344
20701,7608.62182
20702,5234.74696
20703,6869.7776
20704,5381.27266
20705,5377.27086
20706,6443.2569
20707,7483.73632
20708,8211.0795
20709,6887.46649
20710,7945.18784
20711,4936.36477
20712,6202.32702
20713,7290.10652
20714,4042.84264
20715,5367.61826
20716,6392.35667
20717,3182.69865
20718,7457.50606
20719,3511.5379
20720,5291.89688
20721,5393.56434
20722,7267.28344
20723,7080.04004
20724,5462.13394
20725,6155.89609
20726,6117.4759
20727,6702.78038
20728,6673.304
20729,5403.69852
20730,5086.60991
20731,5305.74363
20732,6503.27204
20733,7215.40971
20734,6443.2569
20735,5695.56442
20736,7554.4683
20737,5492.81699
20738,7085.06308
20739,7198.42285
20740,7215.40971
20741,7317.95104
20742,5647.71226
20743,5531.35174
20744,4546.78674
20745,5336.97473
20746,7793.44206
20747,5637.9843
20748,6292.42962
20749,6202.32702
20750,7521.71436
20751,5665.2196
20752,4433.53697
20753,6852.97971
20754,6244.19576
20755,6376.66256
20756,5538.91301
20757,8538.462
20758,3436.49354
20759,5544.62172
20760,5329.2632
20761,3626.36653
20762,7085.06308
20763,4590.82334
20764,6591.78118
20765,7117.95038
20766,5329.2632
20767,6467.65476
20768,5777.3754
20769,6628.76363
20770,7028.6735
20771,7243.22611
20772,4245.28573
20773,7548.34706
20774,6237.20605
20775,6467.65476
20776,7206.90196
20777,6614.21931
20778,7483.73632
20779,5482.0813
20780,5569.13925
20781,6467.65476
20782,5136.93247
20783,5807.00693
20784,6306.55062
20785,4042.84264
20786,5741.31418
20787,6276.41054
20788,5492.81699
20789,5628.8828
20790,7804.62795
20791,6467.65476
20792,7570.60862
20793,8440.96097
20794,5388.50369
20795,7122.49056
20796,3139.43255
20797,5388.50369
20798,7340.46077
20799,7771.01027
20800,7532.82953
20801,5732.24032
20802,6480.80815
20803,3387.78516
20804,7381.97333
20805,6992.82314
20806,5755.70016
20807,7440.71201
20808,6058.64876
20809,7434.34904
20810,4476.81146
20811,5569.13925
20812,6491.22353
20813,6180.95142
20814,5033.68556
20815,5544.62172
20816,3471.19214
20817,7554.4683
20818,6274.93484
20819,5246.52146
20820,7357.3589
20821,7521.71436
20822,4068.35066
20823,6594.0446
20824,6514.63899
20825,6058.64876
20826,4667.72494
20827,8212.79289
20828,7457.50606
20829,5882.96562
20830,6132.41738
20831,7293.53617
20832,7267.28344
20833,6887.46649
20834,7267.28344
20835,7270.31832
20836,6830.96605
20837,6880.7759
20838,2379.90521
20839,4112.89349
20840,5794.89185
20841,6920.08427
20842,5628.71053
20843,3519.43131
20844,7502.24389
20845,5852.8742
20846,5741.31418
20847,6422.92209
20848,8440.96097
20849,6480.80815
20850,5016.74159
20851,4641.00151
20852,7381.97333
20853,7080.04004
20854,4641.00151
20855,5085.84473
20856,6979.32479
20857,4179.18592
20858,6919.34518
20859,8116.53175
20860,5033.68556
20861,5739.68029
20862,6598.85404
20863,6409.14001
20864,7357.3589
20865,5605.221
20866,6292.42962
20867,5966.71128
20868,4387.74185
20869,7101.75783
20870,4290.96488
20871,6180.95142
20872,5665.2196
20873,6301.03442
20874,5817.18527
20875,3837.51296
20876,5063.85109
20877,5085.84473
20878,6301.03442
20879,5636.30874
20880,6135.69998
20881,8134.72655
20882,4079.91244
20883,6752.17704
20884,5741.31418
20885,5865.38472
20886,4641.00151
20887,6125.69538
20888,6263.80788
20889,5429.68161
20890,6795.88187
20891,6836.39728
20892,4684.89321
20893,7064.16978
20894,5403.69852
20895,5602.02293
20896,5449.4212
20897,6848.62622
20898,5291.89688
20899,5399.86113
20900,6614.21931
20901,4802.6043
20902,6361.48951
20903,7878.81768
20904,7243.22611
20905,7184.01384
20906,7163.9441
20907,7028.6735
20908,4357.82292
20909,5632.45917
20910,4350.42467
20911,6135.69998
20912,6010.76008
20913,4667.72494
20914,5492.81699
20915,3828.16556
20916,4460.91457
20917,7136.98445
20918,4684.89321
20919,5305.74363
20920,5596.22636
20921,3519.43131
20922,4245.28573
20923,4045.47966
20924,6465.37205
20925,5178.27031
20926,6475.89456
20927,6135.69998
20928,5482.0813
20929,5684.14351
20930,7399.87589
20931,6770.23332
20932,6131.30938
20933,5299.66133
20934,5954.51315
20935,5645.14663
20936,6848.62622
20937,6752.01695
20938,6808.26361
20939,5388.50369
20940,5462.13394
20941,4850.03746
20942,4952.9856
20943,3948.98691
20944,4546.78674
20945,7639.54789
20946,6626.50685
20947,6941.82413
20948,7117.95038
20949,3519.43131
20950,6467.65476
20951,5246.52146
20952,3373.43684
20953,3626.36653
20954,3494.94296
20955,6037.68613
20956,5482.0813
20957,6583.45789
20958,6461.67087
20959,4489.22384
20960,6687.25926
20961,5876.96001
20962,6731.61844
20963,5767.17836
20964,7267.28344
20965,3680.56025
20966,5313.37828
20967,7085.06308
20968,5735.13303
20969,5807.00693
20970,7206.90196
20971,5781.85965
20972,7675.96352
20973,7969.02575
20974,6274.93484
20975,5807.00693
20976,8440.96097
20977,6109.85047
20978,6979.32479
20979,4870.62537
20980,5429.68161
20981,6922.84679
20982,6480.80815
20983,6795.88187
20984,5529.06614
20985,7969.02575
20986,3708.20502
20987,7270.31832
20988,5665.2196
20989,4476.81146
20990,6320.96112
20991,6491.22353
20992,6903.87339
20993,5647.71226
20994,6255.89064
20995,3748.46547
20996,6821.8081
20997,7369.68559
20998,5367.61826
20999,5773.62581
21000,6564.9583
21001,6708.24129
21002,7241.37053
21003,7502.24389
21004,6848.62622
21005,5628.71053
21006,7290.10652
21007,6157.05484
21008,4016.3616
21009,5720.72316
21010,3895.62684
21011,7417.81497
21012,7284.81478
21013,3923.90628
21014,6779.98166
21015,7152.13259
21016,6779.98166
21017,6615.69006
21018,6643.9019
21019,6986.80996
21020,7415.89441
21021,5178.27031
21022,6226.28514
21023,3822.98167
21024,7243.22611
21025,5686.12196
21026,5746.77703
21027,3396.72989
21028,6696.23571
21029,5291.89688
21030,6292.96076
21031,6392.35667
21032,6880.7759
21033,4062.73953
21034,6772.93347
21035,7554.4683
21036,3631.90544
21037,3998.05416
21038,7028.6735
21039,7732.22522
21040,5817.18527
21041,6409.14001
21042,8211.0795
21043,4590.82334
21044,7381.97333
21045,3662.18313
21046,3182.69865
21047,6274.93484
21048,4310.6254
21049,6731.61844
21050,5777.3754
21051,5296.61109
21052,5807.00693
21053,5781.85965
21054,6554.97686
21055,6696.23571
21056,6717.44627
21057,6821.8081
21058,5575.39447
21059,5246.52146
21060,7483.73632
21061,7628.6476
21062,5322.84043
21063,6347.56076
21064,6060.28382
21065,6589.27898
21066,3813.16579
21067,8247.52116
21068,6422.92209
21069,5403.69852
21070,3519.43131
21071,4254.82514
21072,6493.63712
21073,5575.39447
21074,6564.9583
21075,5637.9843
21076,6770.23332
21077,4068.35066
21078,4290.96488
21079,4945.79443
21080,5313.37828
21081,6182.75087
21082,5356.87186
21083,7761.15796
21084,5852.8742
21085,7340.46077
21086,6400.02221
21087,6595.45629
21088,7675.96352
21089,8134.72655
21090,8212.79289
21091,5777.3754
21092,5628.71053
21093,7184.01384
21094,3519.43131
21095,6569.24967
21096,6779.98166
21097,5086.60991
21098,6370.89887
21099,6482.70572
21100,3708.20502
21101,4100.75917
21102,6482.70572
21103,7267.28344
21104,7479.93417
21105,7502.24389
21106,6392.35667
21107,5345.99106
21108,3723.52338
21109,4966.77945
21110,7440.71201
21111,6125.69538
21112,7071.61532
21113,4305.51182
21114,6251.61184
21115,6677.62443
21116,6677.62443
21117,6347.56076
21118,5462.13394
21119,6772.93347
21120,5639.4452
21121,6830.96605
21122,5837.21503
21123,7152.13259
21124,5063.85109
21125,6514.63899
21126,6239.53349
21127,6735.24371
21128,7270.31832
21129,6564.9583
21130,5178.27031
21131,7303.58812
21132,6986.80996
21133,5538.91301
21134,5377.27086
21135,6093.31527
21136,5767.17836
21137,4350.42467
21138,6361.48951
21139,5154.97591
21140,7357.3589
21141,6249.47082
21142,6480.80815
21143,6998.37875
21144,4460.91457
21145,5246.52146
21146,6598.85404
21147,6263.80788
21148,4163.82304
21149,4546.78674
21150,6772.93347
21151,3822.98167
21152,5596.22636
21153,7357.3589
21154,5439.4215
21155,5954.51315
21156,3396.72989
21157,3723.52338
21158,5403.69852
21159,3238.02815
21160,5566.52275
21161,5454.63385
21162,6190.66597
21163,4254.82514
21164,5628.71053
21165,5628.71053
21166,6852.97971
21167,7502.24389
21168,8173.5891
21169,6770.23332
21170,7858.68558
21171,7267.28344
21172,5336.97473
21173,7835.76779
21174,5492.81699
21175,6795.88187
21176,5711.85174
21177,8711.20896
21178,6909.43
21179,6157.05484
21180,6986.80996
21181,6779.98166
21182,7761.15796
21183,7184.01384
21184,6663.00068
21185,6948.2288
21186,6255.89064
21187,6117.4759
21188,6671.07264
21189,4975.88538
21190,5151.38647
21191,5954.51315
21192,6860.39643
21193,7521.71436
21194,3519.43131
21195,4641.00151
21196,5236.03334
21197,7243.22611
21198,7340.46077
21199,5777.3754
21200,6347.56076
21201,6554.97686
21202,7303.58812
21203,5217.13976
21204,7639.54789
21205,5830.48855
21206,5684.14351
21207,5791.45673
21208,8489.69192
21209,3471.19214
21210,5865.38472
21211,6929.5548
21212,7502.24389
21213,6079.08526
21214,6093.31527
21215,6514.63899
21216,6770.23332
21217,4460.91457
21218,5548.12201
21219,2379.90521
21220,7804.62795
21221,5596.22636
21222,6979.32479
21223,7117.95038
21224,7219.76039
21225,6263.80788
21226,5429.68161
21227,6347.56076
21228,4042.84264
21229,7317.95104
21230,8440.96097
21231,6821.8081
21232,7888.41493
21233,6422.92209
21234,5569.13925
21235,7322.60914
21236,3948.98691
21237,5700.24324
21238,5061.72061
21239,4245.28573
21240,5356.87186
21241,5217.13976
21242,6731.61844
21243,7284.81478
21244,5852.8742
21245,6529.98232
21246,8318.79889
21247,6746.4546
21248,6482.70572
21249,7457.50606
21250,6683.20061
21251,6263.80788
21252,5429.68161
21253,4323.93099
21254,5773.62581
21255,4393.52743
21256,6493.25828
21257,6226.28514
21258,4320.87416
21259,5628.71053
21260,4100.75917
21261,5234.74696
21262,7878.81768
21263,3895.62684
21264,7085.06308
21265,5046.45734
21266,5236.03334
21267,5767.17836
21268,6503.27204
21269,7924.51678
21270,7998.35059
21271,3784.11935
21272,4254.82514
21273,6226.28514
21274,6251.61184
21275,8064.73881
21276,7243.22611
21277,3494.94296
21278,6451.10052
21279,7241.37053
21280,6564.9583
21281,5345.99106
21282,5046.45734
21283,5291.89688
21284,6909.43
21285,5971.39402
21286,6529.98232
21287,5291.89688
21288,7243.22611
21289,7406.90248
21290,4016.3616
21291,8284.85461
21292,6190.66597
21293,7071.83395
21294,6994.24801
21295,7243.22611
21296,5914.16491
21297,4079.91244
21298,5329.2632
21299,3784.11935
21300,4476.81146
21301,6361.48951
21302,7322.60914
21303,5720.72316
21304,6591.78118
21305,6948.2288
21306,6226.28514
21307,7136.98445
21308,5674.02852
21309,6696.23571
21310,6115.94707
21311,6361.48951
21312,6157.05484
21313,7048.87072
21314,4357.82292
21315,6770.23332
21316,6325.26613
21317,5305.74363
21318,7340.46077
21319,7270.31832
21320,4282.70063
21321,3662.18313
21322,7243.22611
21323,7357.3589
21324,6461.67087
21325,6860.39643
21326,8104.93497
21327,5715.0084
21328,7617.39589
21329,6226.28514
21330,6901.65894
21331,4218.32799
21332,7639.54789
21333,6860.39643
21334,5236.03334
21335,6132.99793
21336,6226.28514
21337,6702.78038
21338,7888.41493
21339,3501.17992
21340,7793.44206
21341,6180.95142
21342,6180.95142
21343,5892.161
21344,3901.98955
21345,5596.22636
21346,6846.00686
21347,5377.27086
21348,5449.4212
21349,7761.15796
21350,7215.40971
21351,8263.28974
21352,7804.62795
21353,7215.40971
21354,5063.85109
21355,6540.10545
21356,5596.22636
21357,6155.89609
21358,5377.27086
21359,3866.79896
21360,7443.62446
21361,5575.39447
21362,7415.89441
21363,7019.69438
21364,3866.79896
21365,6422.92209
21366,7357.3589
21367,7517.44077
21368,5016.74159
21369,4281.52619
21370,5556.3746
21371,5601.20531
21372,6929.5548
21373,6376.66256
21374,3626.36653
21375,7858.68558
21376,5291.89688
21377,7267.28344
21378,7303.58812
21379,7150.9817
21380,4975.88538
21381,4644.60117
21382,5862.80545
21383,6583.45789
21384,5892.161
21385,4503.16186
21386,5236.03334
21387,8247.52116
21388,4813.45285
21389,4888.50303
21390,4966.77945
21391,3748.46547
21392,5739.68029
21393,6638.65649
21394,6443.2569
21395,6643.9019
21396,5684.14351
21397,7270.31832
21398,5773.62581
21399,4930.61903
21400,6335.29639
21401,6292.42962
21402,6249.47082
21403,6146.83152
21404,4968.60117
21405,6992.82314
21406,6870.34212
21407,6409.14001
21408,5246.52146
21409,5246.52146
21410,8134.72655
21411,5916.86224
21412,5767.17836
21413,7222.00462
21414,5605.221
21415,8007.20621
21416,7022.18973
21417,7101.75783
21418,6376.66256
21419,7041.38018
21420,3895.62684
21421,7835.76779
21422,4357.82292
21423,7230.1325
21424,4858.24073
21425,5602.02293
21426,6079.08526
21427,3723.52338
21428,7117.95038
21429,6598.85404
21430,5862.80545
21431,5639.4452
21432,4203.02762
21433,4641.00151
21434,6102.76282
21435,6482.70572
21436,5377.27086
21437,3983.09785
21438,7434.34904
21439,7357.3589
21440,4460.91457
21441,8318.79889
21442,7510.79057
21443,4945.79443
21444,8157.23694
21445,3834.5748
21446,3519.43131
21447,6524.29532
21448,6374.4443
21449,6779.98166
21450,5628.71053
21451,5755.70016
21452,4387.74185
21453,5535.05665
21454,4248.35505
21455,7369.68559
21456,3626.36653
21457,8134.72655
21458,6347.56076
21459,7521.71436
21460,6821.8081
21461,5246.52146
21462,7172.43501
21463,5246.52146
21464,4975.88538
21465,5399.86113
21466,3748.46547
21467,7479.93417
21468,3238.02815
21469,3748.46547
21470,4574.81387
21471,7800.50128
21472,5305.74363
21473,4546.78674
21474,4062.73953
21475,4278.76321
21476,5663.06579
21477,6475.89456
21478,6746.4546
21479,6361.48951
21480,6986.80996
21481,7048.87072
21482,6608.04163
21483,5367.61826
21484,6589.27898
21485,4684.89321
21486,5388.50369
21487,6852.97971
21488,4745.46028
21489,8263.28974
21490,7369.68559
21491,3626.36653
21492,4789.59697
21493,7617.39589
21494,6554.97686
21495,5794.89185
21496,4418.44126
21497,7502.24389
21498,5046.45734
21499,6880.7759
21500,5524.14541
21501,7626.61733
21502,4789.59697
21503,7022.18973
21504,5628.71053
21505,5663.06579
21506,3998.05416
21507,4745.46028
21508,7284.81478
21509,5649.03716
21510,6539.11085
21511,8211.0795
21512,5388.50369
21513,5323.30034
